taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2343682	Rhamdia muelleri (Günther, 1864)	2343682	Rhamdia muelleri (Günther, 1864)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Heptapteridae	9226	Rhamdia	2338759	Rhamdia muelleri	2343682	NE
2352141	Semaprochilodus laticeps (Steindachner, 1879)	2352141	Semaprochilodus laticeps (Steindachner, 1879)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Prochilodontidae	7331	Semaprochilodus	2352125	Semaprochilodus laticeps	2352141	LC
2353279	Triportheus paranensis (Günther, 1874)	2353279	Triportheus paranensis (Günther, 1874)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Triportheidae	6759106	Triportheus	2353238	Triportheus paranensis	2353279	NE
2353626	Xenurobrycon Myers & Miranda Ribeiro, 1945	2353626	Xenurobrycon Myers & Miranda Ribeiro, 1945	49	GENUS	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Xenurobrycon	2353626			NE
2369217	Pseudotylosurus angusticeps (Günther, 1866)	2369217	Pseudotylosurus angusticeps (Günther, 1866)	34	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Beloniformes	498	Belonidae	7190	Pseudotylosurus	2369216	Pseudotylosurus angusticeps	2369217	NE
2401937	Rhamphichthys marmoratus Castelnau, 1855	2401937	Rhamphichthys marmoratus Castelnau, 1855	80	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Gymnotiformes	1165	Rhamphichthyidae	7671	Rhamphichthys	2401769	Rhamphichthys marmoratus	2401937	NE
2401950	Gymnorhamphichthys Ellis, 1912	2401950	Gymnorhamphichthys Ellis, 1912	130	GENUS	ACCEPTED	Animalia	1	Chordata	44			Gymnotiformes	1165	Rhamphichthyidae	7671	Gymnorhamphichthys	2401950			NE
2413794	Anchovia surinamensis (Bleeker, 1865)	2413794	Anchovia surinamensis (Bleeker, 1865)	238	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Clupeiformes	538	Engraulidae	7334	Anchovia	2413781	Anchovia surinamensis	2413794	LC
2414053	Cetengraulis edentulus (Cuvier, 1829)	2414053	Cetengraulis edentulus (Cuvier, 1829)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Clupeiformes	538	Engraulidae	7334	Cetengraulis	2414047	Cetengraulis edentulus	2414053	LC
2480953	Nyctanassa violacea (Linnaeus, 1758)	2480953	Nyctanassa violacea (Linnaeus, 1758)	232	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Nyctanassa	2480952	Nyctanassa violacea	2480953	LC
2483531	Myiarchus tuberculifer (Orbigny & Lafresnaye, 1837)	2483531	Myiarchus tuberculifer (Orbigny & Lafresnaye, 1837)	2817	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527	Myiarchus tuberculifer	2483531	LC
2485039	Ancistrops strigilatus (Spix, 1825)	2485039	Ancistrops strigilatus (Spix, 1825)	953	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Ancistrops	2485038	Ancistrops strigilatus	2485039	LC
2485852	Pseudoseisura cristata (Spix, 1824)	2485852	Pseudoseisura cristata (Spix, 1824)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Pseudoseisura	2485851	Pseudoseisura cristata	2485852	LC
2486059	Certhiaxis Lesson, 1844	2486059	Certhiaxis Lesson, 1844	13	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Certhiaxis	2486059			NE
2490189	Myrmotherula klagesi Todd, 1927	2490189	Myrmotherula klagesi Todd, 1927	647	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Myrmotherula	2490167	Myrmotherula klagesi	2490189	VU
2498003	Sarkidiornis sylvicola H.Ihering & R.Ihering, 1907	2498003	Sarkidiornis sylvicola H.Ihering & R.Ihering, 1907	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Sarkidiornis	2498000	Sarkidiornis sylvicola	2498003	LC
4683439	Leptohyphodes Ulmer, 1920	4683439	Leptohyphodes Ulmer, 1920	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Ephemeroptera	1225	Leptohyphidae	7871	Leptohyphodes	4683439			
4848346	Antiurus Ridgway, 1912	4848346	Antiurus Ridgway, 1912	11	GENUS	DOUBTFUL	Animalia	1	Chordata	44	Aves	212					Antiurus	4848346			
5033125	Camponotus atriceps (Smith, 1858)	5033125	Camponotus atriceps (Smith, 1858)	48	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus atriceps	5033125	NE
5034881	Dolichoderus voraginosus MacKay, 1993	5034881	Dolichoderus voraginosus MacKay, 1993	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dolichoderus	1314182	Dolichoderus voraginosus	5034881	NE
5035987	Cephalotes duckei (Forel, 1906)	5035987	Cephalotes duckei (Forel, 1906)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cephalotes	1325868	Cephalotes duckei	5035987	NE
5053966	Macronema burmeisteri Banks, 1924	5053966	Macronema burmeisteri Banks, 1924	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Trichoptera	1003	Hydropsychidae	7966	Macronema	1437176	Macronema burmeisteri	5053966	NE
5094525	Fannia pusio (Wiedemann, 1830)	5094525	Fannia pusio (Wiedemann, 1830)	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Fanniidae	9487	Fannia	1525917	Fannia pusio	5094525	NE
5154535	Amastris obtegens Fabricius	5154535	Amastris obtegens Fabricius	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Membracidae	7889	Amastris	2023207	Amastris obtegens	5154535	NE
5230326	Pachyramphus viridis griseigularis Salvin & Godman, 1883	5230326	Pachyramphus viridis griseigularis Salvin & Godman, 1883	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Pachyramphus	2486256	Pachyramphus viridis	5230324	
5845127	Vireolanius leucotis bolivianus Berlepsch, 1901	5845127	Vireolanius leucotis bolivianus Berlepsch, 1901	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireolanius	2487482	Vireolanius leucotis	2487484	
6171158	Dendrexetastes rufigula devillei (Lafresnaye, 1850)	6171158	Dendrexetastes rufigula devillei (Lafresnaye, 1850)	23	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Dendrexetastes	2484919	Dendrexetastes rufigula	2484920	
6174936	Tolmomyias sulphurescens confusus Zimmer, 1939	6174936	Tolmomyias sulphurescens confusus Zimmer, 1939	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tolmomyias	2482872	Tolmomyias sulphurescens	2482882	
6177459	Colaptes melanochloros nattereri (Malherbe, 1845)	6177459	Colaptes melanochloros nattereri (Malherbe, 1845)	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Colaptes	11016979	Colaptes melanochloros	2478272	
6178390	Anas bahamensis rubrirostris Vieillot, 1816	6178390	Anas bahamensis rubrirostris Vieillot, 1816	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas bahamensis	2498090	
7060431	Embernagra platensis platensis	7060431	Embernagra platensis platensis	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Embernagra	2492000	Embernagra platensis	2492002	
7191201	Accipiter bicolor bicolor	7191201	Accipiter bicolor bicolor	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter bicolor	2480599	
9128148	Chaetura chapmani chapmani	9128148	Chaetura chapmani chapmani	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Chaetura	2477150	Chaetura chapmani	5228630	
9326897	Lamprosphaerus nitidicollis Baly, 1878	9326897	Lamprosphaerus nitidicollis Baly, 1878	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Lamprosphaerus	4733810	Lamprosphaerus nitidicollis	9326897	NE
9330963	Gymnocorymbus flaviolimai Benine, Melo, Castro & Oliveira, 2015	9330963	Gymnocorymbus flaviolimai Benine, Melo, Castro & Oliveira, 2015	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Gymnocorymbus	2353917	Gymnocorymbus flaviolimai	9330963	NE
9400845	Belopoeus caudatus Vanin, 1995	9400845	Belopoeus caudatus Vanin, 1995	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Dryophthoridae	8494	Belopoeus	1169397	Belopoeus caudatus	9400845	NE
9461262	Hydrobates leucorhous (Vieillot, 1818)	2482012	Oceanodroma leucorhoa (Vieillot, 1818)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Hydrobatidae	5249	Oceanodroma	2481998	Oceanodroma leucorhoa	2482012	VU
9606417	Curimatopsis pallida Melo & Oliveira, 2017	9606417	Curimatopsis pallida Melo & Oliveira, 2017	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Curimatidae	7204	Curimatopsis	2355275	Curimatopsis pallida	9606417	NE
9819034	Saltator coerulescens Vieillot, 1817	9819034	Saltator coerulescens Vieillot, 1817	12875	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Saltator	5428759	Saltator coerulescens	9819034	LC
9956995	BOLD:ABU7521	9956995	BOLD:ABU7521	6	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Characidae	7201	Astyanax	6565197			
10029096	BOLD:ADE8113	10029096	BOLD:ADE8113	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502					
10379041	Ochlerotatus scapularis (Rondani, 1848)	1652257	Aedes scapularis Rondani, 1848	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Aedes	7924646	Aedes scapularis	1652257	NE
10455690	BOLD:AAY2456	10455690	BOLD:AAY2456	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Myliobatiformes	8214029	Gymnuridae	2194	Gymnura	2420504	Gymnura altavela	5216232	
10483497	BOLD:ACC0302	10483497	BOLD:ACC0302	2	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Peckoltia	2339472	Peckoltia simulata	7192992	
10722093	BOLD:AED4961	10722093	BOLD:AED4961	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Peristicta	1421689	Peristicta aeneoviridis	1421691	
10933139	Chlorestes cyanus (Vieillot, 1818)	10933139	Chlorestes cyanus (Vieillot, 1818)	1717	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Chlorestes	7611138	Chlorestes cyanus	10933139	NE
11301914	Nemapalpus stenygros Quate & Alexander, 2000	11133894	Notofairchildia stenygros (Quate & Alexander, 2000)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Psychodidae	9164	Notofairchildia	10496725	Notofairchildia stenygros	11133894	NE
12228214	BOLD:AEW2024	12228214	BOLD:AEW2024	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239					
12241409	BOLD:AEV7446	12241409	BOLD:AEV7446	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Delphacidae	8498					
1035560	Tetragonoderus latipennis LeConte, 1874	1035560	Tetragonoderus latipennis LeConte, 1874	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Carabidae	3792	Tetragonoderus	1035559	Tetragonoderus latipennis	1035560	NE
1038501	Anodocheilus Babington, 1841	1038501	Anodocheilus Babington, 1841	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Dytiscidae	7824	Anodocheilus	1038501			
1086347	Coprophanaeus cyanescens (Olsoufieff, 1924)	1086347	Coprophanaeus cyanescens (Olsoufieff, 1924)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Scarabaeidae	5840	Coprophanaeus	1086344	Coprophanaeus cyanescens	1086347	NE
1316182	Gigantiops Roger, 1863	1316182	Gigantiops Roger, 1863	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Gigantiops	1316182			
1316235	Hylomyrma transversa Kempf, 1973	1316235	Hylomyrma transversa Kempf, 1973	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hylomyrma	1316230	Hylomyrma transversa	1316235	NE
1534505	Eumerus obliquus (Fabricius, 1805)	1534505	Eumerus obliquus (Fabricius, 1805)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Eumerus	1534472	Eumerus obliquus	1534505	NE
1641683	Edentomyia Galati, Andrade-Filho, Silva & Falcão, 2003	1641683	Edentomyia Galati, Andrade-Filho, Silva & Falcão, 2003	9	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Psychodidae	9164	Edentomyia	1641683			
2338692	Sorubim elongatus Littmann, Burr, Schmidt & Isern, 2001	2338692	Sorubim elongatus Littmann, Burr, Schmidt & Isern, 2001	75	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Pimelodidae	5163	Sorubim	2338681	Sorubim elongatus	2338692	NE
2338836	Merodontotus tigrinus Britski, 1981	2338835	Brachyplatystoma tigrinum (Britski, 1981)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44			Siluriformes	708	Pimelodidae	5163	Brachyplatystoma	2338817	Brachyplatystoma tigrinum	2338835	NE
2338881	Pimelodus blochii Valenciennes, 1840	2338881	Pimelodus blochii Valenciennes, 1840	690	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Pimelodidae	5163	Pimelodus	2337547	Pimelodus blochii	2338881	NE
2339569	Planiloricaria cryptodon (Isbrücker, 1971)	2339569	Planiloricaria cryptodon (Isbrücker, 1971)	78	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Planiloricaria	2339568	Planiloricaria cryptodon	2339569	NE
2343659	Cetopsorhamdia nasus Eigenmann & Fisher, 1916	2343659	Cetopsorhamdia nasus Eigenmann & Fisher, 1916	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Heptapteridae	9226	Cetopsorhamdia	2343651	Cetopsorhamdia nasus	2343659	LC
2344023	Opsodoras orthacanthus Eigenmann, 1925	2344020	Opsodoras stuebelii (Steindachner, 1882)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44			Siluriformes	708	Doradidae	5150	Opsodoras	2344016	Opsodoras stuebelii	2344020	NE
2344621	Entomocorus melaphareus Akama & Ferraris, 2003	2344621	Entomocorus melaphareus Akama & Ferraris, 2003	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Auchenipteridae	8640	Entomocorus	2344617	Entomocorus melaphareus	2344621	LC
2354945	Curimatus schomburgkii Günther, 1864	2354942	Curimata cyprinoides (Linnaeus, 1766)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44			Characiformes	537	Curimatidae	7204	Curimata	2354938	Curimata cyprinoides	2354942	NE
2355165	Steindachnerina conspersa (Holmberg, 1891)	2355165	Steindachnerina conspersa (Holmberg, 1891)	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Curimatidae	7204	Steindachnerina	2352147	Steindachnerina conspersa	2355165	NE
2371027	Crenicichla stocki Ploeg, 1991	2371027	Crenicichla stocki Ploeg, 1991	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Crenicichla	2370916	Crenicichla stocki	2371027	DD
2475190	Monasa atra (Boddaert, 1783)	2475190	Monasa atra (Boddaert, 1783)	3408	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Bucconidae	5703	Monasa	2475177	Monasa atra	2475190	LC
2479735	Graydidascalus brachyurus (Kuhl, 1820)	2479735	Graydidascalus brachyurus (Kuhl, 1820)	1806	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Graydidascalus	2479734	Graydidascalus brachyurus	2479735	LC
2480435	Geranospiza caerulescens (Vieillot, 1817)	2480435	Geranospiza caerulescens (Vieillot, 1817)	3473	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Geranospiza	2480434	Geranospiza caerulescens	2480435	LC
2480710	Gampsonyx swainsonii Vigors, 1825	2480710	Gampsonyx swainsonii Vigors, 1825	1467	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Gampsonyx	2480709	Gampsonyx swainsonii	2480710	LC
2490049	Sakesphorus canadensis (Linnaeus, 1766)	2490049	Sakesphorus canadensis (Linnaeus, 1766)	1770	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Sakesphorus	2490047	Sakesphorus canadensis	2490049	LC
2497078	Uropsalis segmentata (Cassin, 1849)	2497078	Uropsalis segmentata (Cassin, 1849)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Uropsalis	2497073	Uropsalis segmentata	2497078	LC
4308831	Pselaphidae	7854	Staphylinidae	1	FAMILY	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854					
4406955	Hymenorus Mulsant, 1852	4406955	Hymenorus Mulsant, 1852	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Tenebrionidae	7857	Hymenorus	4406955			NE
4673734	Ectomomyrmex Mayr, 1867	4673734	Ectomomyrmex Mayr, 1867	5	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Ectomomyrmex	4673734			
4683339	Rivudiva Lugo-Ortiz & McCafferty, 1998	4683339	Rivudiva Lugo-Ortiz & McCafferty, 1998	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Ephemeroptera	1225	Baetidae	7865	Rivudiva	4683339			
5033523	Camponotus amoris Forel, 1904	5033523	Camponotus amoris Forel, 1904	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus amoris	5033523	NE
5035698	Azteca delpini Emery, 1893	5035698	Azteca delpini Emery, 1893	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Azteca	1322845	Azteca delpini	5035698	NE
5202125	Hypostomus regani (Ihering, 1905)	5202125	Hypostomus regani (Ihering, 1905)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Loricariidae	5158	Hypostomus	2339615	Hypostomus regani	5202125	NE
5208450	Satanoperca leucosticta (Müller & Troschel, 1849)	5208450	Satanoperca leucosticta (Müller & Troschel, 1849)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Cichlidae	8522	Satanoperca	3241106	Satanoperca leucosticta	5208450	NE
5788664	Passerina cyanoides (Lafresnaye, 1847)	2490370	Cyanocompsa cyanoides (Lafresnaye, 1847)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Cyanocompsa	2490364	Cyanocompsa cyanoides	2490370	NE
5959215	Thamnophilus caerulescens Vieillot, 1816	5959215	Thamnophilus caerulescens Vieillot, 1816	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Thamnophilus	5959199	Thamnophilus caerulescens	5959215	LC
6172037	Piranga flava saira (von Spix, 1825)	6172037	Piranga flava saira (von Spix, 1825)	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Piranga	2488483	Piranga flava	2488498	
6174469	Myiarchus tyrannulus bahiae Berlepsch & Leverkuhn, 1890	6174469	Myiarchus tyrannulus bahiae Berlepsch & Leverkuhn, 1890	19	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiarchus	2483527	Myiarchus tyrannulus	2483589	
6178775	Aglaeactis cupripennis cupripennis	6178775	Aglaeactis cupripennis cupripennis	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Aglaeactis	2476303	Aglaeactis cupripennis	2476308	
6179169	Zenaida auriculata virgata W.Bertoni, 1901	7598770	Zenaida auriculata chrysauchenia Reichenbach, 1847	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Zenaida	2495346	Zenaida auriculata	2495358	
7192143	Xolmis cinereus cinereus	7192143	Xolmis cinereus cinereus	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Xolmis	2482731	Xolmis cinereus	2482741	
7341157	Pheugopedius coraya coraya	7341157	Pheugopedius coraya coraya	13	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Pheugopedius	7341112	Pheugopedius coraya	7341156	
7342225	Dendroplex picus picus	5230154	Xiphorhynchus picus (Gmelin, 1788)	10	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xiphorhynchus	2485513	Xiphorhynchus picus	5230154	
7841944	Heilipodus ocellatus (Olivier, 1790)	9403177	Heilipodus ocelliger (Schenkling, 1932)	3	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Heilipodus	4745640	Heilipodus ocelliger	9403177	NE
8514921	Rhodnius brethesi Matta, 1919	8514921	Rhodnius brethesi Matta, 1919	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Reduviidae	4324	Rhodnius	4774266	Rhodnius brethesi	8514921	NE
8576011	Omalodes rivus Moura & Almeida, 2013	8576011	Omalodes rivus Moura & Almeida, 2013	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Histeridae	4733	Omalodes	8145230	Omalodes rivus	8576011	NE
9715664	Alaetrinus moestus (Mulsant & Rey, 1853)	9715664	Alaetrinus moestus (Mulsant & Rey, 1853)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Tenebrionidae	7857	Alaetrinus	4744766	Alaetrinus moestus	9715664	NE
9849884	BOLD:ABW6449	9849884	BOLD:ABW6449	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Phoridae	9502					
9887059	BOLD:ADC1342	9887059	BOLD:ADC1342	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Chironomidae	3343	Chironomus	1448033			
10248133	BOLD:ACY0995	10248133	BOLD:ACY0995	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Siluriformes	708	Heptapteridae	9226	Rhamdia	2338759	Rhamdia quelen	2343735	
10371830	BOLD:ADJ7930	10371830	BOLD:ADJ7930	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Culex	1497010	Culex ensiformis	1653633	
10422949	BOLD:AAD0064	10422949	BOLD:AAD0064	4	UNRANKED	ACCEPTED	Animalia	1	Chordata	44			Characiformes	537	Triportheidae	6759106	Triportheus	2353238	Triportheus nematurus	2353263	
10543032	BOLD:ADS2442	10543032	BOLD:ADS2442	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tabanidae	6919	Phaeotabanus	1495199	Phaeotabanus cajennensis	1495200	
10546567	Tapinoma indet	10546567	Tapinoma indet	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tapinoma	1316784	Tapinoma indet	10546567	NE
10744130	Cairina moschata var. moschata	10744130	Cairina moschata var. moschata	7	VARIETY	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cairina	2498282	Cairina moschata	9751099	
10889738	BOLD:ADE8444	10889738	BOLD:ADE8444	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854					
11977256	Zammaralna eximia (Erichson, 1848)	8160631	Zammara eximia (Erichson, 1848)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadidae	6049	Zammara	4576559	Zammara eximia	8160631	NE
12174332	BOLD:AEW2943	12174332	BOLD:AEW2943	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Chironomidae	3343					
12194430	BOLD:AEW0366	12194430	BOLD:AEW0366	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Sciaridae	3525					
12212293	BOLD:AEV9813	12212293	BOLD:AEV9813	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342					
12240830	BOLD:AEV7403	12240830	BOLD:AEV7403	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338					
12263966	BOLD:AEU9671	12263966	BOLD:AEU9671	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Ceratopogonidae	3340					
1040167	Philonthus Stephens, 1829	1040167	Philonthus Stephens, 1829	10	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Staphylinidae	7854	Philonthus	1040167			
